2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:07   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 298 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 148, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:08   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 146, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 142, 300 )
2017-09-07 14:48:09   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:09   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:09   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 132, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 128, 294 )
2017-09-07 14:48:10   mouse movement trajectory: ( 126, 290 )
2017-09-07 14:48:10   mouse movement trajectory: ( 126, 290 )
2017-09-07 14:48:10   mouse movement trajectory: ( 126, 290 )
2017-09-07 14:48:10   mouse movement trajectory: ( 126, 290 )
2017-09-07 14:48:10   mouse movement trajectory: ( 126, 290 )
2017-09-07 14:48:10   mouse movement trajectory: ( 126, 290 )
2017-09-07 14:48:10   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:10   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 124, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 126, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 126, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 126, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 126, 288 )
2017-09-07 14:48:11   mouse movement trajectory: ( 126, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 126, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 288 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 128, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 130, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 130, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 130, 290 )
2017-09-07 14:48:12   mouse movement trajectory: ( 130, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 130, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 130, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 290 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 292 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 292 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 292 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 292 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 292 )
2017-09-07 14:48:13   mouse movement trajectory: ( 132, 292 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 136, 294 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:14   mouse movement trajectory: ( 140, 296 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 156, 302 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 166, 308 )
2017-09-07 14:48:15   mouse movement trajectory: ( 186, 318 )
2017-09-07 14:48:15   mouse movement trajectory: ( 186, 318 )
2017-09-07 14:48:16   mouse movement trajectory: ( 186, 318 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 324 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 324 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 324 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 324 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 328 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 328 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 328 )
2017-09-07 14:48:16   mouse movement trajectory: ( 198, 328 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 330 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 330 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 330 )
2017-09-07 14:48:16   mouse movement trajectory: ( 284, 946 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 330 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 334 )
2017-09-07 14:48:16   mouse movement trajectory: ( 326, 962 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 334 )
2017-09-07 14:48:16   mouse movement trajectory: ( 202, 334 )
2017-09-07 14:48:17   mouse movement trajectory: ( 202, 334 )
2017-09-07 14:48:17   mouse movement trajectory: ( 366, 984 )
2017-09-07 14:48:17   mouse movement trajectory: ( 198, 338 )
2017-09-07 14:48:17   mouse movement trajectory: ( 198, 338 )
2017-09-07 14:48:17   mouse movement trajectory: ( 198, 338 )
2017-09-07 14:48:17   mouse movement trajectory: ( 198, 338 )
2017-09-07 14:48:17   mouse movement trajectory: ( 434, 1032 )
2017-09-07 14:48:17   mouse movement trajectory: ( 176, 356 )
2017-09-07 14:48:17   mouse movement trajectory: ( 176, 356 )
2017-09-07 14:48:17   mouse movement trajectory: ( 176, 356 )
2017-09-07 14:48:17   mouse movement trajectory: ( 464, 1060 )
2017-09-07 14:48:17   mouse movement trajectory: ( 514, 1116 )
2017-09-07 14:48:17   mouse movement trajectory: ( 120, 382 )
2017-09-07 14:48:17   mouse movement trajectory: ( 120, 382 )
2017-09-07 14:48:17   mouse movement trajectory: ( 120, 382 )
2017-09-07 14:48:17   mouse movement trajectory: ( 120, 382 )
2017-09-07 14:48:17   mouse movement trajectory: ( 554, 1176 )
2017-09-07 14:48:17   mouse movement trajectory: ( 574, 1219 )
2017-09-07 14:48:18   mouse movement trajectory: ( 578, 1230 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 394 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 394 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 402 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 402 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 406 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 406 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 408 )
2017-09-07 14:48:18   mouse movement trajectory: ( 102, 408 )
2017-09-07 14:48:18   mouse movement trajectory: ( 580, 1230 )
2017-09-07 14:48:18   mouse movement trajectory: ( 986, 1049 )
2017-09-07 14:48:18   mouse movement trajectory: ( 762, 1222 )
2017-09-07 14:48:18   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:18   mouse movement trajectory: ( 874, 1214 )
2017-09-07 14:48:18   mouse movement trajectory: ( 946, 1200 )
2017-09-07 14:48:18   mouse movement trajectory: ( 464, 1074 )
2017-09-07 14:48:18   mouse movement trajectory: ( 400, 1091 )
2017-09-07 14:48:18   mouse movement trajectory: ( 1010, 1193 )
2017-09-07 14:48:19   mouse movement trajectory: ( 1058, 1187 )
2017-09-07 14:48:19   mouse movement trajectory: ( 308, 1122 )
2017-09-07 14:48:19   mouse movement trajectory: ( 1098, 1183 )
2017-09-07 14:48:19   mouse movement trajectory: ( 104, 366 )
2017-09-07 14:48:19   mouse movement trajectory: ( 104, 366 )
2017-09-07 14:48:19   mouse movement trajectory: ( 1130, 1179 )
2017-09-07 14:48:19   mouse movement trajectory: ( 114, 388 )
2017-09-07 14:48:19   mouse movement trajectory: ( 114, 388 )
2017-09-07 14:48:19   mouse movement trajectory: ( 114, 388 )
2017-09-07 14:48:19   mouse movement trajectory: ( 114, 388 )
2017-09-07 14:48:19   mouse movement trajectory: ( 120, 420 )
2017-09-07 14:48:19   mouse movement trajectory: ( 120, 420 )
2017-09-07 14:48:19   mouse movement trajectory: ( 120, 422 )
2017-09-07 14:48:19   mouse movement trajectory: ( 120, 422 )
2017-09-07 14:48:19   mouse movement trajectory: ( 118, 422 )
2017-09-07 14:48:19   mouse movement trajectory: ( 118, 422 )
2017-09-07 14:48:19   mouse movement trajectory: ( 110, 422 )
2017-09-07 14:48:20   mouse movement trajectory: ( 110, 422 )
2017-09-07 14:48:20   mouse movement trajectory: ( 1256, 1143 )
2017-09-07 14:48:20   mouse movement trajectory: ( 102, 418 )
2017-09-07 14:48:20   mouse movement trajectory: ( 102, 418 )
2017-09-07 14:48:20   mouse movement trajectory: ( 282, 1131 )
2017-09-07 14:48:20   mouse movement trajectory: ( 108, 316 )
2017-09-07 14:48:20   mouse movement trajectory: ( 108, 316 )
2017-09-07 14:48:20   mouse movement trajectory: ( 266, 1136 )
2017-09-07 14:48:20   mouse movement trajectory: ( 258, 212 )
2017-09-07 14:48:20   mouse movement trajectory: ( 258, 212 )
2017-09-07 14:48:20   mouse movement trajectory: ( 258, 212 )
2017-09-07 14:48:20   mouse movement trajectory: ( 264, 1137 )
2017-09-07 14:48:20   mouse movement trajectory: ( 328, 202 )
2017-09-07 14:48:20   mouse movement trajectory: ( 328, 202 )
2017-09-07 14:48:20   mouse movement trajectory: ( 328, 202 )
2017-09-07 14:48:20   mouse movement trajectory: ( 346, 206 )
2017-09-07 14:48:20   mouse movement trajectory: ( 346, 206 )
2017-09-07 14:48:21   mouse movement trajectory: ( 346, 206 )
2017-09-07 14:48:21   mouse movement trajectory: ( 350, 208 )
2017-09-07 14:48:21   mouse movement trajectory: ( 350, 208 )
2017-09-07 14:48:21   mouse movement trajectory: ( 350, 208 )
2017-09-07 14:48:21   mouse movement trajectory: ( 352, 208 )
2017-09-07 14:48:21   mouse movement trajectory: ( 352, 208 )
2017-09-07 14:48:21   mouse movement trajectory: ( 352, 208 )
2017-09-07 14:48:21   mouse movement trajectory: ( 262, 1138 )
2017-09-07 14:48:21   mouse movement trajectory: ( 352, 212 )
2017-09-07 14:48:21   mouse movement trajectory: ( 352, 212 )
2017-09-07 14:48:21   mouse movement trajectory: ( 352, 212 )
2017-09-07 14:48:21   mouse movement trajectory: ( 348, 232 )
2017-09-07 14:48:21   mouse movement trajectory: ( 348, 232 )
2017-09-07 14:48:21   mouse movement trajectory: ( 314, 278 )
2017-09-07 14:48:21   mouse movement trajectory: ( 314, 278 )
2017-09-07 14:48:21   mouse movement trajectory: ( 314, 278 )
2017-09-07 14:48:22   mouse movement trajectory: ( 292, 298 )
2017-09-07 14:48:22   mouse movement trajectory: ( 292, 298 )
2017-09-07 14:48:22   mouse movement trajectory: ( 292, 298 )
2017-09-07 14:48:22   mouse movement trajectory: ( 202, 344 )
2017-09-07 14:48:22   mouse movement trajectory: ( 202, 344 )
2017-09-07 14:48:22   mouse movement trajectory: ( 202, 344 )
2017-09-07 14:48:22   mouse movement trajectory: ( 202, 344 )
2017-09-07 14:48:22   mouse movement trajectory: ( 150, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 150, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 150, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 150, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 150, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 108, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 108, 356 )
2017-09-07 14:48:22   mouse movement trajectory: ( 126, 210 )
2017-09-07 14:48:22   mouse movement trajectory: ( 126, 210 )
2017-09-07 14:48:22   mouse movement trajectory: ( 126, 210 )
2017-09-07 14:48:23   mouse movement trajectory: ( 260, 1138 )
2017-09-07 14:48:23   mouse movement trajectory: ( 822, 90 )
2017-09-07 14:48:23   mouse movement trajectory: ( 822, 90 )
2017-09-07 14:48:23   mouse movement trajectory: ( 958, 118 )
2017-09-07 14:48:23   mouse movement trajectory: ( 958, 118 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1040, 130 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1056, 130 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1056, 130 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1106, 2612 )
2017-09-07 14:48:23   mouse movement trajectory: ( 784, 2539 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1058, 130 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1058, 130 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1064, 128 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1064, 128 )
2017-09-07 14:48:23   mouse movement trajectory: ( 1086, 120 )
2017-09-07 14:48:23   mouse movement trajectory: ( 256, 1138 )
2017-09-07 14:48:24   mouse movement trajectory: ( 1086, 120 )
2017-09-07 14:48:24   mouse movement trajectory: ( 1126, 108 )
2017-09-07 14:48:24   mouse movement trajectory: ( 1126, 108 )
2017-09-07 14:48:24   mouse movement trajectory: ( 412, 2567 )
2017-09-07 14:48:24   mouse movement trajectory: ( 194, 1133 )
2017-09-07 14:48:24   mouse movement trajectory: ( 404, 2569 )
2017-09-07 14:48:24   mouse movement trajectory: ( 182, 1131 )
2017-09-07 14:48:24   mouse movement trajectory: ( 402, 2569 )
2017-09-07 14:48:24   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:24   mouse movement trajectory: ( 400, 2569 )
2017-09-07 14:48:24   mouse movement trajectory: ( 374, 2599 )
2017-09-07 14:48:24   mouse movement trajectory: ( 342, 2637 )
2017-09-07 14:48:24   mouse movement trajectory: ( 304, 2682 )
2017-09-07 14:48:24   mouse movement trajectory: ( 268, 2723 )
2017-09-07 14:48:25   mouse movement trajectory: ( 260, 2731 )
2017-09-07 14:48:25   mouse movement trajectory: ( 252, 2737 )
2017-09-07 14:48:25   mouse movement trajectory: ( 246, 2739 )
2017-09-07 14:48:26   mouse movement trajectory: ( 242, 2739 )
2017-09-07 14:48:26   mouse movement trajectory: ( 1190, 2881 )
2017-09-07 14:48:26   mouse movement trajectory: ( 1082, 2793 )
2017-09-07 14:48:26   mouse movement trajectory: ( 858, 2681 )
2017-09-07 14:48:26   mouse movement trajectory: ( 178, 1130 )
2017-09-07 14:48:26   mouse movement trajectory: ( 626, 2617 )
2017-09-07 14:48:26   mouse movement trajectory: ( 236, 2737 )
2017-09-07 14:48:26   mouse movement trajectory: ( 258, 2581 )
2017-09-07 14:48:26   mouse movement trajectory: ( 230, 2727 )
2017-09-07 14:48:26   mouse movement trajectory: ( 210, 2587 )
2017-09-07 14:48:26   mouse movement trajectory: ( 152, 2598 )
2017-09-07 14:48:26   mouse movement trajectory: ( 222, 2710 )
2017-09-07 14:48:26   mouse movement trajectory: ( 140, 2601 )
2017-09-07 14:48:26   mouse movement trajectory: ( 132, 2602 )
2017-09-07 14:48:26   mouse movement trajectory: ( 130, 2602 )
2017-09-07 14:48:26   mouse movement trajectory: ( 128, 2602 )
2017-09-07 14:48:27   mouse movement trajectory: ( 128, 2601 )
2017-09-07 14:48:27   mouse movement trajectory: ( 130, 2598 )
2017-09-07 14:48:27   mouse movement trajectory: ( 142, 2584 )
2017-09-07 14:48:27   mouse movement trajectory: ( 172, 2557 )
2017-09-07 14:48:27   mouse movement trajectory: ( 220, 2702 )
2017-09-07 14:48:27   mouse movement trajectory: ( 220, 2525 )
2017-09-07 14:48:27   mouse movement trajectory: ( 262, 2510 )
2017-09-07 14:48:27   mouse movement trajectory: ( 986, 1049 )
2017-09-07 14:48:27   mouse movement trajectory: ( 986, 1049 )
2017-09-07 14:48:27   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:27   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:27   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:27   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:27   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:27   mouse movement trajectory: ( 652, 1036 )
2017-09-07 14:48:27   mouse movement trajectory: ( 464, 1074 )
2017-09-07 14:48:27   mouse movement trajectory: ( 464, 1074 )
2017-09-07 14:48:27   mouse movement trajectory: ( 464, 1074 )
2017-09-07 14:48:28   mouse movement trajectory: ( 400, 1091 )
2017-09-07 14:48:28   mouse movement trajectory: ( 400, 1091 )
2017-09-07 14:48:28   mouse movement trajectory: ( 406, 2504 )
2017-09-07 14:48:28   mouse movement trajectory: ( 216, 2689 )
2017-09-07 14:48:28   mouse movement trajectory: ( 308, 1122 )
2017-09-07 14:48:28   mouse movement trajectory: ( 308, 1122 )
2017-09-07 14:48:28   mouse movement trajectory: ( 308, 1122 )
2017-09-07 14:48:28   mouse movement trajectory: ( 412, 2509 )
2017-09-07 14:48:28   mouse movement trajectory: ( 282, 1131 )
2017-09-07 14:48:28   mouse movement trajectory: ( 282, 1131 )
2017-09-07 14:48:28   mouse movement trajectory: ( 282, 1131 )
2017-09-07 14:48:28   mouse movement trajectory: ( 422, 2525 )
2017-09-07 14:48:28   mouse movement trajectory: ( 266, 1136 )
2017-09-07 14:48:28   mouse movement trajectory: ( 266, 1136 )
2017-09-07 14:48:28   mouse movement trajectory: ( 266, 1136 )
2017-09-07 14:48:28   mouse movement trajectory: ( 176, 1130 )
2017-09-07 14:48:28   mouse movement trajectory: ( 424, 2550 )
2017-09-07 14:48:29   mouse movement trajectory: ( 264, 1137 )
2017-09-07 14:48:29   mouse movement trajectory: ( 264, 1137 )
2017-09-07 14:48:29   mouse movement trajectory: ( 264, 1137 )
2017-09-07 14:48:29   mouse movement trajectory: ( 264, 1137 )
2017-09-07 14:48:29   mouse movement trajectory: ( 212, 2675 )
2017-09-07 14:48:29   mouse movement trajectory: ( 424, 2569 )
2017-09-07 14:48:29   mouse movement trajectory: ( 262, 1138 )
2017-09-07 14:48:29   mouse movement trajectory: ( 262, 1138 )
2017-09-07 14:48:29   mouse movement trajectory: ( 262, 1138 )
2017-09-07 14:48:29   mouse movement trajectory: ( 262, 1138 )
2017-09-07 14:48:29   mouse movement trajectory: ( 404, 2619 )
2017-09-07 14:48:29   mouse movement trajectory: ( 376, 2654 )
2017-09-07 14:48:29   mouse movement trajectory: ( 342, 2678 )
2017-09-07 14:48:29   mouse movement trajectory: ( 274, 2701 )
2017-09-07 14:48:29   mouse movement trajectory: ( 228, 2703 )
2017-09-07 14:48:29   mouse movement trajectory: ( 214, 2700 )
2017-09-07 14:48:29   mouse movement trajectory: ( 172, 1129 )
2017-09-07 14:48:29   mouse movement trajectory: ( 260, 1138 )
2017-09-07 14:48:30   mouse movement trajectory: ( 198, 2687 )
2017-09-07 14:48:30   mouse movement trajectory: ( 260, 1138 )
2017-09-07 14:48:30   mouse movement trajectory: ( 260, 1138 )
2017-09-07 14:48:30   mouse movement trajectory: ( 260, 1138 )
2017-09-07 14:48:30   mouse movement trajectory: ( 190, 2673 )
2017-09-07 14:48:30   mouse movement trajectory: ( 182, 2618 )
2017-09-07 14:48:30   mouse movement trajectory: ( 192, 2565 )
2017-09-07 14:48:30   mouse movement trajectory: ( 210, 2671 )
2017-09-07 14:48:30   mouse movement trajectory: ( 196, 2556 )
2017-09-07 14:48:30   mouse movement trajectory: ( 198, 2550 )
2017-09-07 14:48:30   mouse movement trajectory: ( 202, 2547 )
2017-09-07 14:48:30   mouse movement trajectory: ( 208, 2544 )
2017-09-07 14:48:30   mouse movement trajectory: ( 156, 1123 )
2017-09-07 14:48:30   mouse movement trajectory: ( 224, 2544 )
2017-09-07 14:48:30   mouse movement trajectory: ( 238, 2549 )
2017-09-07 14:48:30   mouse movement trajectory: ( 210, 2669 )
2017-09-07 14:48:30   mouse movement trajectory: ( 242, 2553 )
2017-09-07 14:48:30   mouse movement trajectory: ( 210, 2668 )
2017-09-07 14:48:31   mouse movement trajectory: ( 250, 2561 )
2017-09-07 14:48:31   mouse movement trajectory: ( 210, 2667 )
2017-09-07 14:48:31   mouse movement trajectory: ( 254, 2571 )
2017-09-07 14:48:31   mouse movement trajectory: ( 256, 2575 )
2017-09-07 14:48:31   mouse movement trajectory: ( 258, 2579 )
2017-09-07 14:48:31   mouse movement trajectory: ( 260, 2581 )
2017-09-07 14:48:31   mouse movement trajectory: ( 256, 1138 )
2017-09-07 14:48:31   mouse movement trajectory: ( 256, 1138 )
2017-09-07 14:48:31   mouse movement trajectory: ( 256, 1138 )
2017-09-07 14:48:31   mouse movement trajectory: ( 256, 1138 )
2017-09-07 14:48:31   mouse movement trajectory: ( 260, 2582 )
2017-09-07 14:48:31   mouse movement trajectory: ( 194, 1133 )
2017-09-07 14:48:31   mouse movement trajectory: ( 214, 2667 )
2017-09-07 14:48:31   mouse movement trajectory: ( 194, 1133 )
2017-09-07 14:48:31   mouse movement trajectory: ( 182, 1131 )
2017-09-07 14:48:31   mouse movement trajectory: ( 182, 1131 )
2017-09-07 14:48:31   mouse movement trajectory: ( 182, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 182, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1131 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1130 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1130 )
2017-09-07 14:48:32   mouse movement trajectory: ( 178, 1130 )
2017-09-07 14:48:32   mouse movement trajectory: ( 214, 2668 )
